outputscale,omega,lml
-4.302500000000000213e+00,-6.000000000000000000e+00,-4.547594466024710693e+11
-4.280000000000000249e+00,-6.000000000000000000e+00,-4.547525817748706055e+11
-4.257500000000000284e+00,-6.000000000000000000e+00,-4.547454223085013428e+11
-4.235000000000000320e+00,-6.000000000000000000e+00,-4.547379477839176025e+11
-4.212500000000000355e+00,-6.000000000000000000e+00,-4.547301458269916382e+11
-4.190000000000000391e+00,-6.000000000000000000e+00,-4.547219753230249023e+11
-4.167500000000000426e+00,-6.000000000000000000e+00,-4.547134319019254761e+11
-4.144999999999999574e+00,-6.000000000000000000e+00,-4.547044867173515015e+11
-4.122500000000000497e+00,-6.000000000000000000e+00,-4.546951164278013306e+11
-4.099999999999999645e+00,-6.000000000000000000e+00,-4.546853052530560913e+11
-4.077499999999999680e+00,-6.000000000000000000e+00,-4.546750091878025513e+11
-4.054999999999999716e+00,-6.000000000000000000e+00,-4.546642171429168091e+11
-4.032499999999999751e+00,-6.000000000000000000e+00,-4.546528914888601685e+11
-4.009999999999999787e+00,-6.000000000000000000e+00,-4.546410071618863525e+11
-3.987499999999999822e+00,-6.000000000000000000e+00,-4.546285196936097412e+11
-3.964999999999999858e+00,-6.000000000000000000e+00,-4.546154139416502075e+11
-3.942499999999999893e+00,-6.000000000000000000e+00,-4.546016474667142944e+11
-3.919999999999999929e+00,-6.000000000000000000e+00,-4.545871834914732056e+11
-3.897499999999999964e+00,-6.000000000000000000e+00,-4.545719778393768921e+11
-3.875000000000000000e+00,-6.000000000000000000e+00,-4.545560016994851685e+11
-3.852500000000000036e+00,-6.000000000000000000e+00,-4.545391999626794434e+11
-3.830000000000000071e+00,-6.000000000000000000e+00,-4.545215476481685181e+11
-3.807500000000000107e+00,-6.000000000000000000e+00,-4.545029834064869385e+11
-3.785000000000000142e+00,-6.000000000000000000e+00,-4.544834506886159668e+11
-3.762500000000000178e+00,-6.000000000000000000e+00,-4.544629129108301392e+11
-3.740000000000000213e+00,-6.000000000000000000e+00,-4.544413039320184326e+11
-3.717500000000000249e+00,-6.000000000000000000e+00,-4.544185744469698486e+11
-3.695000000000000284e+00,-6.000000000000000000e+00,-4.543946842462218628e+11
-3.672500000000000320e+00,-6.000000000000000000e+00,-4.543695306834609375e+11
-3.650000000000000355e+00,-6.000000000000000000e+00,-4.543430807140988770e+11
-3.627499999999999947e+00,-6.000000000000000000e+00,-4.543152428461649780e+11
-3.604999999999999982e+00,-6.000000000000000000e+00,-4.542859464045501709e+11
-3.582500000000000018e+00,-6.000000000000000000e+00,-4.542551534682832031e+11
-3.560000000000000053e+00,-6.000000000000000000e+00,-4.542227170338286743e+11
-3.537500000000000089e+00,-6.000000000000000000e+00,-4.541885928233524780e+11
-3.515000000000000124e+00,-6.000000000000000000e+00,-4.541526973920687256e+11
-3.492500000000000160e+00,-6.000000000000000000e+00,-4.541149137670077515e+11
-3.469999999999999751e+00,-6.000000000000000000e+00,-4.540751662314611206e+11
-3.447499999999999787e+00,-6.000000000000000000e+00,-4.540333594683434448e+11
-3.424999999999999822e+00,-6.000000000000000000e+00,-4.539893730269508667e+11
-3.402499999999999858e+00,-6.000000000000000000e+00,-4.539430391388128662e+11
-3.379999999999999893e+00,-6.000000000000000000e+00,-4.538943307161134644e+11
-3.357499999999999929e+00,-6.000000000000000000e+00,-4.538430475054866943e+11
-3.334999999999999964e+00,-6.000000000000000000e+00,-4.537891357866849976e+11
-3.312500000000000000e+00,-6.000000000000000000e+00,-4.537323742491450195e+11
-3.290000000000000036e+00,-6.000000000000000000e+00,-4.536726541123524780e+11
-3.267500000000000071e+00,-6.000000000000000000e+00,-4.536098608621451416e+11
-3.245000000000000107e+00,-6.000000000000000000e+00,-4.535437717256105957e+11
-3.222500000000000142e+00,-6.000000000000000000e+00,-4.534742754554414062e+11
-3.200000000000000178e+00,-6.000000000000000000e+00,-4.534011691668738403e+11
-3.177500000000000213e+00,-6.000000000000000000e+00,-4.533242650864484863e+11
-3.155000000000000249e+00,-6.000000000000000000e+00,-4.532434640647795410e+11
-3.132500000000000284e+00,-6.000000000000000000e+00,-4.531583863839304199e+11
-3.110000000000000320e+00,-6.000000000000000000e+00,-4.530689365826452637e+11
-3.087500000000000355e+00,-6.000000000000000000e+00,-4.529748593100175781e+11
-3.065000000000000391e+00,-6.000000000000000000e+00,-4.528759622050667114e+11
-3.042499999999999982e+00,-6.000000000000000000e+00,-4.527719628495689087e+11
-3.020000000000000018e+00,-6.000000000000000000e+00,-4.526626153600046387e+11
-2.997500000000000053e+00,-6.000000000000000000e+00,-4.525477929407672119e+11
-2.975000000000000089e+00,-6.000000000000000000e+00,-4.524268483306062012e+11
-2.952500000000000124e+00,-6.000000000000000000e+00,-4.522998150677404175e+11
-2.930000000000000160e+00,-6.000000000000000000e+00,-4.521663029761909180e+11
-2.907500000000000195e+00,-6.000000000000000000e+00,-4.520261521954455566e+11
-2.885000000000000231e+00,-6.000000000000000000e+00,-4.518789211267546387e+11
-2.862500000000000266e+00,-6.000000000000000000e+00,-4.517240401354923706e+11
-2.839999999999999858e+00,-6.000000000000000000e+00,-4.515615061381024170e+11
-2.817499999999999893e+00,-6.000000000000000000e+00,-4.513907839436630249e+11
-2.794999999999999929e+00,-6.000000000000000000e+00,-4.512114470891755981e+11
-2.772499999999999964e+00,-6.000000000000000000e+00,-4.510231894469960327e+11
-2.750000000000000000e+00,-6.000000000000000000e+00,-4.508253461107586670e+11
-2.727500000000000036e+00,-6.000000000000000000e+00,-4.506178195066846924e+11
-2.705000000000000071e+00,-6.000000000000000000e+00,-4.504000993274615479e+11
-2.682500000000000107e+00,-6.000000000000000000e+00,-4.501715904807409668e+11
-2.660000000000000142e+00,-6.000000000000000000e+00,-4.499317893290226440e+11
-2.637500000000000178e+00,-6.000000000000000000e+00,-4.496805111134151001e+11
-2.615000000000000213e+00,-6.000000000000000000e+00,-4.494168228261467285e+11
-2.592500000000000249e+00,-6.000000000000000000e+00,-4.491402523049638062e+11
-2.570000000000000284e+00,-6.000000000000000000e+00,-4.488504278455523682e+11
-2.547499999999999876e+00,-6.000000000000000000e+00,-4.485466504880480347e+11
-2.524999999999999911e+00,-6.000000000000000000e+00,-4.482284888376832275e+11
-2.502499999999999947e+00,-6.000000000000000000e+00,-4.478949562568247070e+11
-2.479999999999999982e+00,-6.000000000000000000e+00,-4.475460879321400757e+11
-2.457500000000000018e+00,-6.000000000000000000e+00,-4.471806628373135376e+11
-2.435000000000000053e+00,-6.000000000000000000e+00,-4.467981305721058350e+11
-2.412500000000000089e+00,-6.000000000000000000e+00,-4.463980797770720825e+11
-2.390000000000000124e+00,-6.000000000000000000e+00,-4.459794181548462524e+11
-2.367500000000000160e+00,-6.000000000000000000e+00,-4.455423021119396362e+11
-2.345000000000000195e+00,-6.000000000000000000e+00,-4.450846445849411011e+11
-2.322500000000000231e+00,-6.000000000000000000e+00,-4.446067887734492798e+11
-2.300000000000000266e+00,-6.000000000000000000e+00,-4.441083585551327515e+11
-2.277500000000000302e+00,-6.000000000000000000e+00,-4.435874135081450195e+11
-2.254999999999999893e+00,-6.000000000000000000e+00,-4.430441902590292358e+11
-2.232499999999999929e+00,-6.000000000000000000e+00,-4.424776100237345581e+11
-2.209999999999999964e+00,-6.000000000000000000e+00,-4.418864039450125122e+11
-2.187500000000000000e+00,-6.000000000000000000e+00,-4.412709897594991455e+11
-2.165000000000000036e+00,-6.000000000000000000e+00,-4.406299152859965820e+11
-2.142500000000000071e+00,-6.000000000000000000e+00,-4.399623583457930298e+11
-2.120000000000000107e+00,-6.000000000000000000e+00,-4.392680238552822876e+11
-2.097500000000000142e+00,-6.000000000000000000e+00,-4.385458779563948975e+11
-2.075000000000000178e+00,-6.000000000000000000e+00,-4.377955803889042358e+11
-2.052500000000000213e+00,-6.000000000000000000e+00,-4.370162631285364990e+11
-2.030000000000000249e+00,-6.000000000000000000e+00,-4.362085156128250122e+11
-2.007500000000000284e+00,-6.000000000000000000e+00,-4.353693909647361450e+11
-1.985000000000000320e+00,-6.000000000000000000e+00,-4.345005062843790894e+11
-1.962499999999999911e+00,-6.000000000000000000e+00,-4.336003752017926636e+11
-1.939999999999999947e+00,-6.000000000000000000e+00,-4.326688827301330566e+11
-1.917499999999999982e+00,-6.000000000000000000e+00,-4.317051205446631470e+11
-1.895000000000000018e+00,-6.000000000000000000e+00,-4.307101876009461060e+11
-1.872500000000000053e+00,-6.000000000000000000e+00,-4.296819928476987305e+11
-1.850000000000000089e+00,-6.000000000000000000e+00,-4.286213650497959595e+11
-1.827500000000000124e+00,-6.000000000000000000e+00,-4.275291820929902344e+11
-1.805000000000000160e+00,-6.000000000000000000e+00,-4.264042804790900879e+11
-1.782500000000000195e+00,-6.000000000000000000e+00,-4.252464713946631470e+11
-1.760000000000000231e+00,-6.000000000000000000e+00,-4.240558373029352417e+11
-1.737500000000000266e+00,-6.000000000000000000e+00,-4.228336883865330200e+11
-1.715000000000000302e+00,-6.000000000000000000e+00,-4.215799760295714722e+11
-1.692500000000000338e+00,-6.000000000000000000e+00,-4.202968868071660767e+11
-1.669999999999999929e+00,-6.000000000000000000e+00,-4.189799098720859985e+11
-1.647499999999999964e+00,-6.000000000000000000e+00,-4.176369221547901001e+11
-1.625000000000000000e+00,-6.000000000000000000e+00,-4.162614767731347656e+11
-1.602500000000000036e+00,-6.000000000000000000e+00,-4.148599813441851807e+11
-1.580000000000000071e+00,-6.000000000000000000e+00,-4.134329258172884521e+11
-1.557500000000000107e+00,-6.000000000000000000e+00,-4.119794077248005981e+11
-1.535000000000000142e+00,-6.000000000000000000e+00,-4.105016159060957031e+11
-1.512500000000000178e+00,-6.000000000000000000e+00,-4.090000957158621216e+11
-1.490000000000000213e+00,-6.000000000000000000e+00,-4.074767886616263428e+11
-1.467500000000000249e+00,-6.000000000000000000e+00,-4.059351046363753052e+11
-1.445000000000000284e+00,-6.000000000000000000e+00,-4.043741377692638550e+11
-1.422500000000000320e+00,-6.000000000000000000e+00,-4.027988830290109863e+11
-1.400000000000000355e+00,-6.000000000000000000e+00,-4.012088854018950806e+11
-1.377499999999999947e+00,-6.000000000000000000e+00,-3.996037502637194824e+11
-1.354999999999999982e+00,-6.000000000000000000e+00,-3.979933873366716309e+11
-1.332500000000000018e+00,-6.000000000000000000e+00,-3.963705795357011108e+11
-1.310000000000000053e+00,-6.000000000000000000e+00,-3.947439079036281738e+11
-1.287500000000000089e+00,-6.000000000000000000e+00,-3.931134992120993652e+11
-1.265000000000000124e+00,-6.000000000000000000e+00,-3.914795712566476440e+11
-1.242500000000000160e+00,-6.000000000000000000e+00,-3.898469008807503662e+11
-1.220000000000000195e+00,-6.000000000000000000e+00,-3.882197683457396240e+11
-1.197500000000000231e+00,-6.000000000000000000e+00,-3.865848193559497681e+11
-1.175000000000000266e+00,-6.000000000000000000e+00,-3.849698755439179688e+11
-1.152500000000000302e+00,-6.000000000000000000e+00,-3.833618527307335815e+11
-1.130000000000000338e+00,-6.000000000000000000e+00,-3.817624199157631836e+11
-1.107499999999999929e+00,-6.000000000000000000e+00,-3.801751328955241699e+11
-1.084999999999999964e+00,-6.000000000000000000e+00,-3.786104358147775879e+11
-1.062500000000000000e+00,-6.000000000000000000e+00,-3.770565576286990356e+11
-1.040000000000000036e+00,-6.000000000000000000e+00,-3.755215214871292725e+11
-1.017500000000000071e+00,-6.000000000000000000e+00,-3.740101821390911865e+11
-9.950000000000001066e-01,-6.000000000000000000e+00,-3.725190133041824341e+11
-9.725000000000001421e-01,-6.000000000000000000e+00,-3.710460226983189087e+11
-9.500000000000001776e-01,-6.000000000000000000e+00,-3.696065974051590576e+11
-9.275000000000002132e-01,-6.000000000000000000e+00,-3.681836303962775879e+11
-9.050000000000002487e-01,-6.000000000000000000e+00,-3.667942669753742065e+11
-8.825000000000002842e-01,-6.000000000000000000e+00,-3.654343853266105957e+11
-8.600000000000003197e-01,-6.000000000000000000e+00,-3.641045099405651855e+11
-8.375000000000003553e-01,-6.000000000000000000e+00,-3.627984961768569336e+11
-8.150000000000003908e-01,-6.000000000000000000e+00,-3.615271873649337769e+11
-7.925000000000004263e-01,-6.000000000000000000e+00,-3.602817458752039185e+11
-7.700000000000004619e-01,-6.000000000000000000e+00,-3.590701735297564087e+11
-7.475000000000004974e-01,-6.000000000000000000e+00,-3.578979101457629395e+11
-7.250000000000005329e-01,-6.000000000000000000e+00,-3.567551429526578369e+11
-7.025000000000005684e-01,-6.000000000000000000e+00,-3.556372196837137451e+11
-6.799999999999997158e-01,-6.000000000000000000e+00,-3.545588902085138550e+11
-6.574999999999997513e-01,-6.000000000000000000e+00,-3.535230415211533813e+11
-6.349999999999997868e-01,-6.000000000000000000e+00,-3.524977572147112427e+11
-6.124999999999998224e-01,-6.000000000000000000e+00,-3.515216044024789429e+11
-5.899999999999998579e-01,-6.000000000000000000e+00,-3.505754209903902588e+11
-5.674999999999998934e-01,-6.000000000000000000e+00,-3.496649498874140015e+11
-5.449999999999999289e-01,-6.000000000000000000e+00,-3.487709530588482666e+11
-5.224999999999999645e-01,-6.000000000000000000e+00,-3.479015967324733276e+11
-5.000000000000000000e-01,-6.000000000000000000e+00,-3.470958026588446655e+11
-4.775000000000000355e-01,-6.000000000000000000e+00,-3.462791130162403564e+11
-4.550000000000000711e-01,-6.000000000000000000e+00,-3.455300186396877441e+11
-4.325000000000001066e-01,-6.000000000000000000e+00,-3.447962689222090454e+11
-4.100000000000001421e-01,-6.000000000000000000e+00,-3.440787433724083252e+11
-3.875000000000001776e-01,-6.000000000000000000e+00,-3.434005069796338501e+11
-3.650000000000002132e-01,-6.000000000000000000e+00,-3.427305341774288330e+11
-3.425000000000002487e-01,-6.000000000000000000e+00,-3.421075238753171997e+11
-3.200000000000002842e-01,-6.000000000000000000e+00,-3.414984720637110596e+11
-2.975000000000003197e-01,-6.000000000000000000e+00,-3.409184490555207520e+11
-2.750000000000003553e-01,-6.000000000000000000e+00,-3.403406691286400146e+11
-2.525000000000003908e-01,-6.000000000000000000e+00,-3.398222400294734497e+11
-2.300000000000004263e-01,-6.000000000000000000e+00,-3.393083789248858032e+11
-2.075000000000004619e-01,-6.000000000000000000e+00,-3.388215371104794312e+11
-1.850000000000004974e-01,-6.000000000000000000e+00,-3.383557159360733032e+11
-1.625000000000005329e-01,-6.000000000000000000e+00,-3.378898594759219360e+11
-1.400000000000005684e-01,-6.000000000000000000e+00,-3.374820104089249878e+11
-1.175000000000006040e-01,-6.000000000000000000e+00,-3.370667168869218140e+11
-9.499999999999975131e-02,-6.000000000000000000e+00,-3.366494223874392090e+11
-7.249999999999978684e-02,-6.000000000000000000e+00,-3.363119707667291260e+11
-4.999999999999982236e-02,-6.000000000000000000e+00,-3.359245301613436279e+11
-2.749999999999985789e-02,-6.000000000000000000e+00,-3.355511881711697998e+11
-4.999999999999893419e-03,-6.000000000000000000e+00,-3.352509693211557007e+11
1.750000000000007105e-02,-6.000000000000000000e+00,-3.348590898191996460e+11
4.000000000000003553e-02,-6.000000000000000000e+00,-3.346692857980427856e+11
6.250000000000000000e-02,-6.000000000000000000e+00,-3.343162893791386108e+11
8.499999999999996447e-02,-6.000000000000000000e+00,-3.340629266905420532e+11
1.074999999999999289e-01,-6.000000000000000000e+00,-3.338183555826407471e+11
1.299999999999998934e-01,-6.000000000000000000e+00,-3.335805911984741821e+11
1.524999999999998579e-01,-6.000000000000000000e+00,-3.333170850724894409e+11
1.749999999999998224e-01,-6.000000000000000000e+00,-3.331087378529938354e+11
1.974999999999997868e-01,-6.000000000000000000e+00,-3.329235120185665894e+11
2.199999999999997513e-01,-6.000000000000000000e+00,-3.327244590176074219e+11
2.424999999999997158e-01,-6.000000000000000000e+00,-3.324518457491369629e+11
2.649999999999996803e-01,-6.000000000000000000e+00,-3.322223700313731689e+11
2.874999999999996447e-01,-6.000000000000000000e+00,-3.321572868314275513e+11
3.099999999999996092e-01,-6.000000000000000000e+00,-3.320670104142868652e+11
3.324999999999995737e-01,-6.000000000000000000e+00,-3.317632810358999023e+11
3.549999999999995381e-01,-6.000000000000000000e+00,-3.315758717006237793e+11
3.774999999999995026e-01,-6.000000000000000000e+00,-3.315543175641079102e+11
3.999999999999994671e-01,-6.000000000000000000e+00,-3.314432030723153687e+11
4.224999999999994316e-01,-6.000000000000000000e+00,-3.312944397137279663e+11
4.449999999999993960e-01,-6.000000000000000000e+00,-3.310850301922720947e+11
4.674999999999993605e-01,-6.000000000000000000e+00,-3.309461080558984375e+11
4.900000000000002132e-01,-6.000000000000000000e+00,-3.309042605624149780e+11
5.125000000000001776e-01,-6.000000000000000000e+00,-3.306477843157227173e+11
5.350000000000001421e-01,-6.000000000000000000e+00,-3.305396893172456055e+11
5.575000000000001066e-01,-6.000000000000000000e+00,-3.304820673042792358e+11
5.800000000000000711e-01,-6.000000000000000000e+00,-3.304721905625811157e+11
6.025000000000000355e-01,-6.000000000000000000e+00,-3.301792071575001221e+11
6.250000000000000000e-01,-6.000000000000000000e+00,-3.300036418382757568e+11
6.474999999999999645e-01,-6.000000000000000000e+00,-3.302026107940174561e+11
6.699999999999999289e-01,-6.000000000000000000e+00,-3.300155275524947510e+11
6.924999999999998934e-01,-6.000000000000000000e+00,-3.298228682869243774e+11
7.149999999999998579e-01,-6.000000000000000000e+00,-3.298360605784701538e+11
7.374999999999998224e-01,-6.000000000000000000e+00,-3.298031704257106934e+11
7.599999999999997868e-01,-6.000000000000000000e+00,-3.297638030931168823e+11
7.824999999999997513e-01,-6.000000000000000000e+00,-3.296580150315941162e+11
8.049999999999997158e-01,-6.000000000000000000e+00,-3.297395156871643677e+11
8.274999999999996803e-01,-6.000000000000000000e+00,-3.295970394804227905e+11
8.499999999999996447e-01,-6.000000000000000000e+00,-3.296835335740652466e+11
8.724999999999996092e-01,-6.000000000000000000e+00,-3.294141271222720947e+11
8.949999999999995737e-01,-6.000000000000000000e+00,-3.294305765368148193e+11
9.174999999999995381e-01,-6.000000000000000000e+00,-3.293701819354230957e+11
9.399999999999995026e-01,-6.000000000000000000e+00,-3.292601309854878540e+11
9.624999999999994671e-01,-6.000000000000000000e+00,-3.290791520899426270e+11
9.849999999999994316e-01,-6.000000000000000000e+00,-3.291641198504872437e+11
1.007499999999999396e+00,-6.000000000000000000e+00,-3.288320527431536255e+11
1.029999999999999361e+00,-6.000000000000000000e+00,-3.290574823192543945e+11
1.052500000000000213e+00,-6.000000000000000000e+00,-3.290494877923680420e+11
1.075000000000000178e+00,-6.000000000000000000e+00,-3.296020813560056763e+11
1.097500000000000142e+00,-6.000000000000000000e+00,-3.290233697059990234e+11
1.120000000000000107e+00,-6.000000000000000000e+00,-3.291208824920980835e+11
1.142500000000000071e+00,-6.000000000000000000e+00,-3.287028630794176025e+11
1.165000000000000036e+00,-6.000000000000000000e+00,-3.288893261407807617e+11
1.187500000000000000e+00,-6.000000000000000000e+00,-3.288897804724629517e+11
1.209999999999999964e+00,-6.000000000000000000e+00,-3.297894867027147827e+11
1.232499999999999929e+00,-6.000000000000000000e+00,-3.283803811408823242e+11
1.254999999999999893e+00,-6.000000000000000000e+00,-3.300379414383504028e+11
1.277499999999999858e+00,-6.000000000000000000e+00,-3.289709523216453857e+11
1.299999999999999822e+00,-6.000000000000000000e+00,-3.281695989643009644e+11
1.322499999999999787e+00,-6.000000000000000000e+00,-3.296910925060010986e+11
1.344999999999999751e+00,-6.000000000000000000e+00,-3.284558739415321655e+11
1.367499999999999716e+00,-6.000000000000000000e+00,-3.289924605532850342e+11
1.389999999999999680e+00,-6.000000000000000000e+00,-3.286626200806528320e+11
1.412499999999999645e+00,-6.000000000000000000e+00,-3.292871903305325928e+11
1.434999999999999609e+00,-6.000000000000000000e+00,-3.290171986191076660e+11
1.457499999999999574e+00,-6.000000000000000000e+00,-3.292337730297584229e+11
1.479999999999999538e+00,-6.000000000000000000e+00,-3.283876988080189209e+11
1.502499999999999503e+00,-6.000000000000000000e+00,-3.287887713401595459e+11
1.524999999999999467e+00,-6.000000000000000000e+00,-3.262949719318793945e+11
1.547499999999999432e+00,-6.000000000000000000e+00,-3.255519840943490601e+11
1.569999999999999396e+00,-6.000000000000000000e+00,-3.267402997172566528e+11
1.592499999999999361e+00,-6.000000000000000000e+00,-3.267379669538220215e+11
1.614999999999999325e+00,-6.000000000000000000e+00,-3.258746113875930786e+11
1.637500000000000178e+00,-6.000000000000000000e+00,-3.249194432995759277e+11
1.660000000000000142e+00,-6.000000000000000000e+00,-3.268186694518081055e+11
1.682500000000000107e+00,-6.000000000000000000e+00,-3.247045924965234985e+11
1.705000000000000071e+00,-6.000000000000000000e+00,-3.253515855783538208e+11
1.727500000000000036e+00,-6.000000000000000000e+00,-3.254482392381535034e+11
1.750000000000000000e+00,-6.000000000000000000e+00,-3.263130182987402954e+11
1.772499999999999964e+00,-6.000000000000000000e+00,-3.268499705545577393e+11
1.794999999999999929e+00,-6.000000000000000000e+00,-3.252663493563134766e+11
1.817499999999999893e+00,-6.000000000000000000e+00,-3.290232364390854492e+11
1.839999999999999858e+00,-6.000000000000000000e+00,-3.274234646926126709e+11
1.862499999999999822e+00,-6.000000000000000000e+00,-3.277248758337139282e+11
1.884999999999999787e+00,-6.000000000000000000e+00,-3.263637747953123169e+11
1.907499999999999751e+00,-6.000000000000000000e+00,-3.239036617979849854e+11
1.929999999999999716e+00,-6.000000000000000000e+00,-3.301005999715168457e+11
1.952499999999999680e+00,-6.000000000000000000e+00,-3.269913628269997559e+11
1.974999999999999645e+00,-6.000000000000000000e+00,-3.280185390707963867e+11
1.997499999999999609e+00,-6.000000000000000000e+00,-3.271431225735593872e+11
2.019999999999999574e+00,-6.000000000000000000e+00,-3.282510460961013184e+11
2.042499999999999538e+00,-6.000000000000000000e+00,-3.240637564111574097e+11
2.064999999999999503e+00,-6.000000000000000000e+00,-3.279356293780038452e+11
2.087499999999999467e+00,-6.000000000000000000e+00,-3.253929789537879028e+11
2.109999999999999432e+00,-6.000000000000000000e+00,-3.180148739976891479e+11
2.132499999999999396e+00,-6.000000000000000000e+00,-3.299632188921569824e+11
2.154999999999999361e+00,-6.000000000000000000e+00,-3.245088968057192383e+11
2.177499999999999325e+00,-6.000000000000000000e+00,-3.183029038837965088e+11
2.199999999999999289e+00,-6.000000000000000000e+00,-3.203816076636574097e+11
2.222500000000000142e+00,-6.000000000000000000e+00,-3.225113703756267090e+11
2.245000000000000107e+00,-6.000000000000000000e+00,-3.282112962714812012e+11
2.267500000000000071e+00,-6.000000000000000000e+00,-3.255476993428377075e+11
2.290000000000000036e+00,-6.000000000000000000e+00,-3.194781460884891357e+11
2.312500000000000000e+00,-6.000000000000000000e+00,-3.254547607023002319e+11
2.334999999999999964e+00,-6.000000000000000000e+00,-3.208487940706181641e+11
2.357499999999999929e+00,-6.000000000000000000e+00,-3.298265456716892090e+11
2.379999999999999893e+00,-6.000000000000000000e+00,-3.230463089532899780e+11
2.402499999999999858e+00,-6.000000000000000000e+00,-3.207451262108875732e+11
2.424999999999999822e+00,-6.000000000000000000e+00,-3.130544369172922363e+11
2.447499999999999787e+00,-6.000000000000000000e+00,-3.230345345754886475e+11
2.469999999999999751e+00,-6.000000000000000000e+00,-3.245033007812277222e+11
2.492499999999999716e+00,-6.000000000000000000e+00,-3.069060775149489136e+11
2.514999999999999680e+00,-6.000000000000000000e+00,-3.274963356487141724e+11
2.537499999999999645e+00,-6.000000000000000000e+00,-3.185742606160198364e+11
2.559999999999999609e+00,-6.000000000000000000e+00,-3.339747039333778687e+11
2.582499999999999574e+00,-6.000000000000000000e+00,-3.109769627265913696e+11
2.604999999999999538e+00,-6.000000000000000000e+00,-3.309327995489257202e+11
2.627499999999999503e+00,-6.000000000000000000e+00,-3.131170576965656128e+11
2.649999999999999467e+00,-6.000000000000000000e+00,-3.226287145340194702e+11
2.672499999999999432e+00,-6.000000000000000000e+00,-3.153512603374448853e+11
2.694999999999999396e+00,-6.000000000000000000e+00,-3.313618252233242798e+11
2.717499999999999361e+00,-6.000000000000000000e+00,-3.419293402333884888e+11
2.739999999999999325e+00,-6.000000000000000000e+00,-3.361473369451545410e+11
2.762499999999999289e+00,-6.000000000000000000e+00,-3.583484293186492310e+11
2.785000000000000142e+00,-6.000000000000000000e+00,-3.391323680360018921e+11
2.807500000000000107e+00,-6.000000000000000000e+00,-3.275318701712004395e+11
2.830000000000000071e+00,-6.000000000000000000e+00,-4.031887274310164185e+11
2.852500000000000036e+00,-6.000000000000000000e+00,-3.429602457912687378e+11
2.875000000000000000e+00,-6.000000000000000000e+00,-3.977063197189300537e+11
2.897499999999999964e+00,-6.000000000000000000e+00,-3.639752637711242676e+11
2.919999999999999929e+00,-6.000000000000000000e+00,-3.581689017074987793e+11
2.942499999999999893e+00,-6.000000000000000000e+00,-3.491485563876533813e+11
2.964999999999999858e+00,-6.000000000000000000e+00,-3.806762088580659180e+11
2.987499999999999822e+00,-6.000000000000000000e+00,-3.689234024702025146e+11
3.009999999999999787e+00,-6.000000000000000000e+00,-3.517920623235065918e+11
3.032499999999998863e+00,-6.000000000000000000e+00,-3.288325108108275890e+09
3.054999999999999716e+00,-6.000000000000000000e+00,-3.287466961509399414e+09
3.077500000000000568e+00,-6.000000000000000000e+00,-3.280621736532606602e+09
3.099999999999999645e+00,-6.000000000000000000e+00,-3.287793416336284161e+09
