outputscale,omega,lml
-2.885000000000000231e+00,-6.000000000000000000e+00,-3.278726575933405151e+11
-2.862500000000000266e+00,-6.000000000000000000e+00,-3.278245000698536987e+11
-2.839999999999999858e+00,-6.000000000000000000e+00,-3.277739231976024170e+11
-2.817499999999999893e+00,-6.000000000000000000e+00,-3.277205875312117310e+11
-2.794999999999999929e+00,-6.000000000000000000e+00,-3.276645966872286377e+11
-2.772499999999999964e+00,-6.000000000000000000e+00,-3.276056192172985229e+11
-2.750000000000000000e+00,-6.000000000000000000e+00,-3.275436091088512573e+11
-2.727500000000000036e+00,-6.000000000000000000e+00,-3.274784507007845459e+11
-2.705000000000000071e+00,-6.000000000000000000e+00,-3.274097965712618408e+11
-2.682500000000000107e+00,-6.000000000000000000e+00,-3.273377533155167236e+11
-2.660000000000000142e+00,-6.000000000000000000e+00,-3.272618627636785889e+11
-2.637500000000000178e+00,-6.000000000000000000e+00,-3.271821543368228760e+11
-2.615000000000000213e+00,-6.000000000000000000e+00,-3.270981415903265991e+11
-2.592500000000000249e+00,-6.000000000000000000e+00,-3.270099165800431519e+11
-2.570000000000000284e+00,-6.000000000000000000e+00,-3.269170638327611084e+11
-2.547499999999999876e+00,-6.000000000000000000e+00,-3.268195606895269775e+11
-2.524999999999999911e+00,-6.000000000000000000e+00,-3.267167723344788208e+11
-2.502499999999999947e+00,-6.000000000000000000e+00,-3.266088543581781006e+11
-2.479999999999999982e+00,-6.000000000000000000e+00,-3.264952603721903076e+11
-2.457500000000000018e+00,-6.000000000000000000e+00,-3.263757175869366455e+11
-2.435000000000000053e+00,-6.000000000000000000e+00,-3.262502478398278198e+11
-2.412500000000000089e+00,-6.000000000000000000e+00,-3.261182985512382812e+11
-2.390000000000000124e+00,-6.000000000000000000e+00,-3.259794326988439331e+11
-2.367500000000000160e+00,-6.000000000000000000e+00,-3.258335738103650513e+11
-2.345000000000000195e+00,-6.000000000000000000e+00,-3.256805197603551025e+11
-2.322500000000000231e+00,-6.000000000000000000e+00,-3.255187273054182739e+11
-2.300000000000000266e+00,-6.000000000000000000e+00,-3.253495507743269043e+11
-2.277500000000000302e+00,-6.000000000000000000e+00,-3.251714018447094116e+11
-2.254999999999999893e+00,-6.000000000000000000e+00,-3.249843315598065796e+11
-2.232499999999999929e+00,-6.000000000000000000e+00,-3.247880281406748047e+11
-2.209999999999999964e+00,-6.000000000000000000e+00,-3.245813958201580811e+11
-2.187500000000000000e+00,-6.000000000000000000e+00,-3.243646523607003174e+11
-2.165000000000000036e+00,-6.000000000000000000e+00,-3.241364024577744751e+11
-2.142500000000000071e+00,-6.000000000000000000e+00,-3.238973135928848877e+11
-2.120000000000000107e+00,-6.000000000000000000e+00,-3.236459785584403076e+11
-2.097500000000000142e+00,-6.000000000000000000e+00,-3.233827308644700928e+11
-2.075000000000000178e+00,-6.000000000000000000e+00,-3.231057940717556152e+11
-2.052500000000000213e+00,-6.000000000000000000e+00,-3.228146952463891602e+11
-2.030000000000000249e+00,-6.000000000000000000e+00,-3.225106783462390747e+11
-2.007500000000000284e+00,-6.000000000000000000e+00,-3.221905468097529907e+11
-1.985000000000000320e+00,-6.000000000000000000e+00,-3.218552604430782471e+11
-1.962499999999999911e+00,-6.000000000000000000e+00,-3.215031624194925537e+11
-1.939999999999999947e+00,-6.000000000000000000e+00,-3.211338893344758301e+11
-1.917499999999999982e+00,-6.000000000000000000e+00,-3.207479302980298462e+11
-1.895000000000000018e+00,-6.000000000000000000e+00,-3.203426449889007568e+11
-1.872500000000000053e+00,-6.000000000000000000e+00,-3.199184539651127930e+11
-1.850000000000000089e+00,-6.000000000000000000e+00,-3.194728400001650391e+11
-1.827500000000000124e+00,-6.000000000000000000e+00,-3.190078077182453613e+11
-1.805000000000000160e+00,-6.000000000000000000e+00,-3.185197319343023682e+11
-1.782500000000000195e+00,-6.000000000000000000e+00,-3.180104694552875977e+11
-1.760000000000000231e+00,-6.000000000000000000e+00,-3.174760780146026611e+11
-1.737500000000000266e+00,-6.000000000000000000e+00,-3.169190306340955811e+11
-1.715000000000000302e+00,-6.000000000000000000e+00,-3.163354016132870483e+11
-1.692500000000000338e+00,-6.000000000000000000e+00,-3.157230035445811768e+11
-1.669999999999999929e+00,-6.000000000000000000e+00,-3.150868666314317017e+11
-1.647499999999999964e+00,-6.000000000000000000e+00,-3.144205258398168335e+11
-1.625000000000000000e+00,-6.000000000000000000e+00,-3.137246774098806763e+11
-1.602500000000000036e+00,-6.000000000000000000e+00,-3.130003234449160156e+11
-1.580000000000000071e+00,-6.000000000000000000e+00,-3.122445275796840210e+11
-1.557500000000000107e+00,-6.000000000000000000e+00,-3.114548995353911133e+11
-1.535000000000000142e+00,-6.000000000000000000e+00,-3.106332849541084595e+11
-1.512500000000000178e+00,-6.000000000000000000e+00,-3.097781823377015381e+11
-1.490000000000000213e+00,-6.000000000000000000e+00,-3.088863367897691650e+11
-1.467500000000000249e+00,-6.000000000000000000e+00,-3.079579317943238525e+11
-1.445000000000000284e+00,-6.000000000000000000e+00,-3.069943228652139893e+11
-1.422500000000000320e+00,-6.000000000000000000e+00,-3.059941541620615234e+11
-1.400000000000000355e+00,-6.000000000000000000e+00,-3.049504278839677124e+11
-1.377499999999999947e+00,-6.000000000000000000e+00,-3.038708885171420288e+11
-1.354999999999999982e+00,-6.000000000000000000e+00,-3.027500889139984741e+11
-1.332500000000000018e+00,-6.000000000000000000e+00,-3.015883485413495483e+11
-1.310000000000000053e+00,-6.000000000000000000e+00,-3.003883467651095581e+11
-1.287500000000000089e+00,-6.000000000000000000e+00,-2.991431258526452637e+11
-1.265000000000000124e+00,-6.000000000000000000e+00,-2.978541948138432007e+11
-1.242500000000000160e+00,-6.000000000000000000e+00,-2.965218021257781372e+11
-1.220000000000000195e+00,-6.000000000000000000e+00,-2.951494350969847412e+11
-1.197500000000000231e+00,-6.000000000000000000e+00,-2.937297286313327637e+11
-1.175000000000000266e+00,-6.000000000000000000e+00,-2.922712177209231567e+11
-1.152500000000000302e+00,-6.000000000000000000e+00,-2.907656630065733643e+11
-1.130000000000000338e+00,-6.000000000000000000e+00,-2.892144791873408203e+11
-1.107499999999999929e+00,-6.000000000000000000e+00,-2.876266966202514648e+11
-1.084999999999999964e+00,-6.000000000000000000e+00,-2.859884054062610474e+11
-1.062500000000000000e+00,-6.000000000000000000e+00,-2.843112733399614868e+11
-1.040000000000000036e+00,-6.000000000000000000e+00,-2.825943070596312256e+11
-1.017500000000000071e+00,-6.000000000000000000e+00,-2.808344168737001953e+11
-9.950000000000001066e-01,-6.000000000000000000e+00,-2.790348437824861450e+11
-9.725000000000001421e-01,-6.000000000000000000e+00,-2.771923224688890381e+11
-9.500000000000001776e-01,-6.000000000000000000e+00,-2.753199402543065796e+11
-9.275000000000002132e-01,-6.000000000000000000e+00,-2.734073394100575256e+11
-9.050000000000002487e-01,-6.000000000000000000e+00,-2.714585531895516968e+11
-8.825000000000002842e-01,-6.000000000000000000e+00,-2.694760431911647339e+11
-8.600000000000003197e-01,-6.000000000000000000e+00,-2.674682024574691467e+11
-8.375000000000003553e-01,-6.000000000000000000e+00,-2.654294456025461426e+11
-8.150000000000003908e-01,-6.000000000000000000e+00,-2.633565569382256470e+11
-7.925000000000004263e-01,-6.000000000000000000e+00,-2.612707429599850464e+11
-7.700000000000004619e-01,-6.000000000000000000e+00,-2.591537851631312561e+11
-7.475000000000004974e-01,-6.000000000000000000e+00,-2.570170408693636780e+11
-7.250000000000005329e-01,-6.000000000000000000e+00,-2.548737965493477478e+11
-7.025000000000005684e-01,-6.000000000000000000e+00,-2.527054042640915527e+11
-6.799999999999997158e-01,-6.000000000000000000e+00,-2.505311737544482422e+11
-6.574999999999997513e-01,-6.000000000000000000e+00,-2.483492081094006958e+11
-6.349999999999997868e-01,-6.000000000000000000e+00,-2.461600869811110840e+11
-6.124999999999998224e-01,-6.000000000000000000e+00,-2.439662184480721741e+11
-5.899999999999998579e-01,-6.000000000000000000e+00,-2.417792951700712280e+11
-5.674999999999998934e-01,-6.000000000000000000e+00,-2.396009360895541382e+11
-5.449999999999999289e-01,-6.000000000000000000e+00,-2.374107454880570374e+11
-5.224999999999999645e-01,-6.000000000000000000e+00,-2.352324053794474487e+11
-5.000000000000000000e-01,-6.000000000000000000e+00,-2.330744792934764099e+11
-4.775000000000000355e-01,-6.000000000000000000e+00,-2.309340059083306580e+11
-4.550000000000000711e-01,-6.000000000000000000e+00,-2.287898107396981506e+11
-4.325000000000001066e-01,-6.000000000000000000e+00,-2.266892805108990784e+11
-4.100000000000001421e-01,-6.000000000000000000e+00,-2.246019377442160034e+11
-3.875000000000001776e-01,-6.000000000000000000e+00,-2.225307731705695801e+11
-3.650000000000002132e-01,-6.000000000000000000e+00,-2.204961853861277771e+11
-3.425000000000002487e-01,-6.000000000000000000e+00,-2.184913144614523315e+11
-3.200000000000002842e-01,-6.000000000000000000e+00,-2.165089925231035156e+11
-2.975000000000003197e-01,-6.000000000000000000e+00,-2.145747816838197021e+11
-2.750000000000003553e-01,-6.000000000000000000e+00,-2.126551628281766968e+11
-2.525000000000003908e-01,-6.000000000000000000e+00,-2.107942262923236084e+11
-2.300000000000004263e-01,-6.000000000000000000e+00,-2.089471134475050964e+11
-2.075000000000004619e-01,-6.000000000000000000e+00,-2.071543538107519531e+11
-1.850000000000004974e-01,-6.000000000000000000e+00,-2.054098069677273560e+11
-1.625000000000005329e-01,-6.000000000000000000e+00,-2.036945222499178162e+11
-1.400000000000005684e-01,-6.000000000000000000e+00,-2.020197175737232056e+11
-1.175000000000006040e-01,-6.000000000000000000e+00,-2.003931023249912415e+11
-9.499999999999975131e-02,-6.000000000000000000e+00,-1.988178081701141968e+11
-7.249999999999978684e-02,-6.000000000000000000e+00,-1.972640272856912231e+11
-4.999999999999982236e-02,-6.000000000000000000e+00,-1.957758488054482117e+11
-2.749999999999985789e-02,-6.000000000000000000e+00,-1.943001574125800171e+11
-4.999999999999893419e-03,-6.000000000000000000e+00,-1.928858459896224976e+11
1.750000000000007105e-02,-6.000000000000000000e+00,-1.915326024619738159e+11
4.000000000000003553e-02,-6.000000000000000000e+00,-1.901870998616475525e+11
6.250000000000000000e-02,-6.000000000000000000e+00,-1.889032571178924255e+11
8.499999999999996447e-02,-6.000000000000000000e+00,-1.876419958795778503e+11
1.074999999999999289e-01,-6.000000000000000000e+00,-1.864760439163312683e+11
1.299999999999998934e-01,-6.000000000000000000e+00,-1.853160132675584717e+11
1.524999999999998579e-01,-6.000000000000000000e+00,-1.842019209527126465e+11
1.749999999999998224e-01,-6.000000000000000000e+00,-1.831346255748674316e+11
1.974999999999997868e-01,-6.000000000000000000e+00,-1.820784967737890015e+11
2.199999999999997513e-01,-6.000000000000000000e+00,-1.810809997596333618e+11
2.424999999999997158e-01,-6.000000000000000000e+00,-1.801133020260429382e+11
2.649999999999996803e-01,-6.000000000000000000e+00,-1.791843249102132263e+11
2.874999999999996447e-01,-6.000000000000000000e+00,-1.782646235054373169e+11
3.099999999999996092e-01,-6.000000000000000000e+00,-1.775112016487885742e+11
3.324999999999995737e-01,-6.000000000000000000e+00,-1.766714997869705505e+11
3.549999999999995381e-01,-6.000000000000000000e+00,-1.759103662894122925e+11
3.774999999999995026e-01,-6.000000000000000000e+00,-1.751292162703861389e+11
3.999999999999994671e-01,-6.000000000000000000e+00,-1.743847500473948364e+11
4.224999999999994316e-01,-6.000000000000000000e+00,-1.736711915781175537e+11
4.449999999999993960e-01,-6.000000000000000000e+00,-1.729648516519577332e+11
4.674999999999993605e-01,-6.000000000000000000e+00,-1.723828140126247253e+11
4.900000000000002132e-01,-6.000000000000000000e+00,-1.717499704522601624e+11
5.125000000000001776e-01,-6.000000000000000000e+00,-1.712103096854290771e+11
5.350000000000001421e-01,-6.000000000000000000e+00,-1.706727845819386597e+11
5.575000000000001066e-01,-6.000000000000000000e+00,-1.701488827336813354e+11
5.800000000000000711e-01,-6.000000000000000000e+00,-1.695952116766983032e+11
6.025000000000000355e-01,-6.000000000000000000e+00,-1.690557139296626892e+11
6.250000000000000000e-01,-6.000000000000000000e+00,-1.686347491822139282e+11
6.474999999999999645e-01,-6.000000000000000000e+00,-1.680120677632788696e+11
6.699999999999999289e-01,-6.000000000000000000e+00,-1.678057620182723999e+11
6.924999999999998934e-01,-6.000000000000000000e+00,-1.673754722732421265e+11
7.149999999999998579e-01,-6.000000000000000000e+00,-1.669358751305198059e+11
7.374999999999998224e-01,-6.000000000000000000e+00,-1.666705562838332825e+11
7.599999999999997868e-01,-6.000000000000000000e+00,-1.662992340202832642e+11
7.824999999999997513e-01,-6.000000000000000000e+00,-1.659396827331714172e+11
8.049999999999997158e-01,-6.000000000000000000e+00,-1.656387093473455811e+11
8.274999999999996803e-01,-6.000000000000000000e+00,-1.653775114163230591e+11
8.499999999999996447e-01,-6.000000000000000000e+00,-1.649617418838027344e+11
8.724999999999996092e-01,-6.000000000000000000e+00,-1.646650476973871765e+11
8.949999999999995737e-01,-6.000000000000000000e+00,-1.644915493216812439e+11
9.174999999999995381e-01,-6.000000000000000000e+00,-1.642023354196117859e+11
9.399999999999995026e-01,-6.000000000000000000e+00,-1.637100599813140259e+11
9.624999999999994671e-01,-6.000000000000000000e+00,-1.636328749574906616e+11
9.849999999999994316e-01,-6.000000000000000000e+00,-1.637691550088032532e+11
1.007499999999999396e+00,-6.000000000000000000e+00,-1.633360424043115845e+11
1.029999999999999361e+00,-6.000000000000000000e+00,-1.631712387271877441e+11
1.052500000000000213e+00,-6.000000000000000000e+00,-1.628850507056210327e+11
1.075000000000000178e+00,-6.000000000000000000e+00,-1.627065100054176025e+11
1.097500000000000142e+00,-6.000000000000000000e+00,-1.625348157600109558e+11
1.120000000000000107e+00,-6.000000000000000000e+00,-1.622199857060779114e+11
1.142500000000000071e+00,-6.000000000000000000e+00,-1.620197075249716797e+11
1.165000000000000036e+00,-6.000000000000000000e+00,-1.619986178358375854e+11
1.187500000000000000e+00,-6.000000000000000000e+00,-1.618629796479043884e+11
1.209999999999999964e+00,-6.000000000000000000e+00,-1.619276514038285522e+11
1.232499999999999929e+00,-6.000000000000000000e+00,-1.619353772406062317e+11
1.254999999999999893e+00,-6.000000000000000000e+00,-1.617345308817200928e+11
1.277499999999999858e+00,-6.000000000000000000e+00,-1.615546404728132629e+11
1.299999999999999822e+00,-6.000000000000000000e+00,-1.615369307979143677e+11
1.322499999999999787e+00,-6.000000000000000000e+00,-1.616802899650527954e+11
1.344999999999999751e+00,-6.000000000000000000e+00,-1.611862613741602173e+11
1.367499999999999716e+00,-6.000000000000000000e+00,-1.608684189942667542e+11
1.389999999999999680e+00,-6.000000000000000000e+00,-1.611075138418943481e+11
1.412499999999999645e+00,-6.000000000000000000e+00,-1.604444142792647400e+11
1.434999999999999609e+00,-6.000000000000000000e+00,-1.612216728782242737e+11
1.457499999999999574e+00,-6.000000000000000000e+00,-1.609137914527047729e+11
1.479999999999999538e+00,-6.000000000000000000e+00,-1.610207150337590637e+11
1.502499999999999503e+00,-6.000000000000000000e+00,-1.609487447121884155e+11
1.524999999999999467e+00,-6.000000000000000000e+00,-1.603419928424312439e+11
1.547499999999999432e+00,-6.000000000000000000e+00,-1.603274417867258911e+11
1.569999999999999396e+00,-6.000000000000000000e+00,-1.594317196541180420e+11
1.592499999999999361e+00,-6.000000000000000000e+00,-1.598189971253467407e+11
1.614999999999999325e+00,-6.000000000000000000e+00,-1.594497292414653931e+11
1.637500000000000178e+00,-6.000000000000000000e+00,-1.597439545888142700e+11
1.660000000000000142e+00,-6.000000000000000000e+00,-1.600057274131967163e+11
1.682500000000000107e+00,-6.000000000000000000e+00,-1.602777146348162537e+11
1.705000000000000071e+00,-6.000000000000000000e+00,-1.581215136322309265e+11
1.727500000000000036e+00,-6.000000000000000000e+00,-1.592543380457004700e+11
1.750000000000000000e+00,-6.000000000000000000e+00,-1.584096189771543274e+11
1.772499999999999964e+00,-6.000000000000000000e+00,-1.593840902737209778e+11
1.794999999999999929e+00,-6.000000000000000000e+00,-1.595547585756049500e+11
1.817499999999999893e+00,-6.000000000000000000e+00,-1.599001328279959106e+11
1.839999999999999858e+00,-6.000000000000000000e+00,-1.593969918844124451e+11
1.862499999999999822e+00,-6.000000000000000000e+00,-1.602290736607450867e+11
1.884999999999999787e+00,-6.000000000000000000e+00,-1.609873222551915283e+11
1.907499999999999751e+00,-6.000000000000000000e+00,-1.585884844105479736e+11
1.929999999999999716e+00,-6.000000000000000000e+00,-1.598495906386689758e+11
1.952499999999999680e+00,-6.000000000000000000e+00,-1.616059963322031555e+11
1.974999999999999645e+00,-6.000000000000000000e+00,-1.595917132974590759e+11
1.997499999999999609e+00,-6.000000000000000000e+00,-1.611953239556411133e+11
2.019999999999999574e+00,-6.000000000000000000e+00,-1.588843470383941040e+11
2.042499999999999538e+00,-6.000000000000000000e+00,-1.588407739395471191e+11
2.064999999999999503e+00,-6.000000000000000000e+00,-1.590617839923755188e+11
2.087499999999999467e+00,-6.000000000000000000e+00,-1.590015767868307800e+11
2.109999999999999432e+00,-6.000000000000000000e+00,-1.548089352737595520e+11
2.132499999999999396e+00,-6.000000000000000000e+00,-1.575498623778794861e+11
2.154999999999999361e+00,-6.000000000000000000e+00,-1.612962079244169006e+11
2.177499999999999325e+00,-6.000000000000000000e+00,-1.619080505322989197e+11
2.199999999999999289e+00,-6.000000000000000000e+00,-1.594562943669016418e+11
2.222500000000000142e+00,-6.000000000000000000e+00,-1.567799277998970337e+11
2.245000000000000107e+00,-6.000000000000000000e+00,-1.626718559752692871e+11
2.267500000000000071e+00,-6.000000000000000000e+00,-1.578044356100666504e+11
2.290000000000000036e+00,-6.000000000000000000e+00,-1.524995956350404663e+11
2.312500000000000000e+00,-6.000000000000000000e+00,-1.574060842547564697e+11
2.334999999999999964e+00,-6.000000000000000000e+00,-1.568857518046831970e+11
2.357499999999999929e+00,-6.000000000000000000e+00,-1.577981242409330139e+11
2.379999999999999893e+00,-6.000000000000000000e+00,-1.576153797089570618e+11
2.402499999999999858e+00,-6.000000000000000000e+00,-1.580777819911810303e+11
2.424999999999999822e+00,-6.000000000000000000e+00,-1.506016417099315796e+11
2.447499999999999787e+00,-6.000000000000000000e+00,-1.541630841681198730e+11
2.469999999999999751e+00,-6.000000000000000000e+00,-1.510138863127180481e+11
2.492499999999999716e+00,-6.000000000000000000e+00,-1.531438882018036499e+11
2.514999999999999680e+00,-6.000000000000000000e+00,-1.489171541354910278e+11
2.537499999999999645e+00,-6.000000000000000000e+00,-1.509045373838313293e+11
2.559999999999999609e+00,-6.000000000000000000e+00,-1.517519999329751892e+11
2.582499999999999574e+00,-6.000000000000000000e+00,-1.504342983691973877e+11
2.604999999999999538e+00,-6.000000000000000000e+00,-1.536468241426679077e+11
2.627499999999999503e+00,-6.000000000000000000e+00,-1.495803600953004761e+11
2.649999999999999467e+00,-6.000000000000000000e+00,-1.520132142468921509e+11
2.672499999999999432e+00,-6.000000000000000000e+00,-1.493519119465955505e+11
2.694999999999999396e+00,-6.000000000000000000e+00,-1.472640627628716125e+11
2.717499999999999361e+00,-6.000000000000000000e+00,-1.614080171823461304e+11
2.739999999999999325e+00,-6.000000000000000000e+00,-1.499692039586382446e+11
2.762499999999999289e+00,-6.000000000000000000e+00,-1.471528213988954468e+11
2.785000000000000142e+00,-6.000000000000000000e+00,-1.597328417042288818e+11
2.807500000000000107e+00,-6.000000000000000000e+00,-1.514314664363196411e+11
2.830000000000000071e+00,-6.000000000000000000e+00,-1.548555234607633972e+11
2.852500000000000036e+00,-6.000000000000000000e+00,-1.486645510498150635e+11
2.875000000000000000e+00,-6.000000000000000000e+00,-1.520032680158264771e+11
2.897499999999999964e+00,-6.000000000000000000e+00,-1.464342571413375854e+11
2.919999999999999929e+00,-6.000000000000000000e+00,-1.587385399588706360e+11
2.942499999999999893e+00,-6.000000000000000000e+00,-1.380058351661066895e+11
2.964999999999999858e+00,-6.000000000000000000e+00,-1.458929159147518921e+11
2.987499999999999822e+00,-6.000000000000000000e+00,-1.461654768427181396e+11
3.009999999999999787e+00,-6.000000000000000000e+00,-1.463743022136835938e+11
3.032499999999998863e+00,-6.000000000000000000e+00,-1.828678187218313599e+11
3.054999999999999716e+00,-6.000000000000000000e+00,-1.842796203053472900e+11
3.077500000000000568e+00,-6.000000000000000000e+00,-1.800850307701329956e+11
3.099999999999999645e+00,-6.000000000000000000e+00,-1.686422795907588501e+11
