outputscale,omega,lml
6.924999999999998934e-01,-3.705000000000000071e+00,-1.268290106997296448e+11
7.149999999999998579e-01,-3.705000000000000071e+00,-1.268455508322984924e+11
7.374999999999998224e-01,-3.705000000000000071e+00,-1.268137453248108826e+11
7.599999999999997868e-01,-3.705000000000000071e+00,-1.268055530207977600e+11
7.824999999999997513e-01,-3.705000000000000071e+00,-1.268304436683928528e+11
8.049999999999997158e-01,-3.705000000000000071e+00,-1.268780298623912354e+11
8.274999999999996803e-01,-3.705000000000000071e+00,-1.268328492809124146e+11
8.499999999999996447e-01,-3.705000000000000071e+00,-1.267818822230982666e+11
8.724999999999996092e-01,-3.705000000000000071e+00,-1.267326648462031860e+11
8.949999999999995737e-01,-3.705000000000000071e+00,-1.267952801734639435e+11
9.174999999999995381e-01,-3.705000000000000071e+00,-1.267523663837329865e+11
9.399999999999995026e-01,-3.705000000000000071e+00,-1.266732661100281219e+11
9.624999999999994671e-01,-3.705000000000000071e+00,-1.268390714780878448e+11
9.849999999999994316e-01,-3.705000000000000071e+00,-1.267631690137890778e+11
1.007499999999999396e+00,-3.705000000000000071e+00,-1.267809397438890381e+11
1.029999999999999361e+00,-3.705000000000000071e+00,-1.268909614053144684e+11
1.052500000000000213e+00,-3.705000000000000071e+00,-1.269130051101277313e+11
1.075000000000000178e+00,-3.705000000000000071e+00,-1.268620274075172272e+11
1.097500000000000142e+00,-3.705000000000000071e+00,-1.267362823673318176e+11
1.120000000000000107e+00,-3.705000000000000071e+00,-1.269311856559010315e+11
1.142500000000000071e+00,-3.705000000000000071e+00,-1.269730009433997040e+11
1.165000000000000036e+00,-3.705000000000000071e+00,-1.268259366312242737e+11
1.187500000000000000e+00,-3.705000000000000071e+00,-1.269855083813473206e+11
1.209999999999999964e+00,-3.705000000000000071e+00,-1.270716792212569580e+11
1.232499999999999929e+00,-3.705000000000000071e+00,-1.270688165113467255e+11
1.254999999999999893e+00,-3.705000000000000071e+00,-1.268482276508996735e+11
1.277499999999999858e+00,-3.705000000000000071e+00,-1.269498412062692566e+11
1.299999999999999822e+00,-3.705000000000000071e+00,-1.268627450847617188e+11
1.322499999999999787e+00,-3.705000000000000071e+00,-1.272635049915930481e+11
1.344999999999999751e+00,-3.705000000000000071e+00,-1.272324747613103485e+11
1.367499999999999716e+00,-3.705000000000000071e+00,-1.269067685258319550e+11
1.389999999999999680e+00,-3.705000000000000071e+00,-1.271929641207001190e+11
1.412499999999999645e+00,-3.705000000000000071e+00,-1.273962948892164612e+11
1.434999999999999609e+00,-3.705000000000000071e+00,-1.266064396987473450e+11
1.457499999999999574e+00,-3.705000000000000071e+00,-1.267706984687796021e+11
1.479999999999999538e+00,-3.705000000000000071e+00,-1.272396851191166229e+11
1.502499999999999503e+00,-3.705000000000000071e+00,-1.267815480819190979e+11
1.524999999999999467e+00,-3.705000000000000071e+00,-1.263595535651553497e+11
1.547499999999999432e+00,-3.705000000000000071e+00,-1.266232206342899475e+11
1.569999999999999396e+00,-3.705000000000000071e+00,-1.264494432509073181e+11
1.592499999999999361e+00,-3.705000000000000071e+00,-1.261690685119967957e+11
1.614999999999999325e+00,-3.705000000000000071e+00,-1.263602876849713898e+11
1.637500000000000178e+00,-3.705000000000000071e+00,-1.259943854317304077e+11
1.660000000000000142e+00,-3.705000000000000071e+00,-1.264209919212331848e+11
1.682500000000000107e+00,-3.705000000000000071e+00,-1.266977803442926178e+11
1.705000000000000071e+00,-3.705000000000000071e+00,-1.272504713308933411e+11
1.727500000000000036e+00,-3.705000000000000071e+00,-1.266550388380717316e+11
1.750000000000000000e+00,-3.705000000000000071e+00,-1.264993140686608734e+11
1.772499999999999964e+00,-3.705000000000000071e+00,-1.267270765626912537e+11
1.794999999999999929e+00,-3.705000000000000071e+00,-1.274903551871562653e+11
1.817499999999999893e+00,-3.705000000000000071e+00,-1.275683638593967896e+11
1.839999999999999858e+00,-3.705000000000000071e+00,-1.276587132994019012e+11
1.862499999999999822e+00,-3.705000000000000071e+00,-1.283857814460038605e+11
1.884999999999999787e+00,-3.705000000000000071e+00,-1.265647729451916962e+11
1.907499999999999751e+00,-3.705000000000000071e+00,-1.276500161018523865e+11
1.929999999999999716e+00,-3.705000000000000071e+00,-1.284898251350392609e+11
1.952499999999999680e+00,-3.705000000000000071e+00,-1.283170906174347839e+11
1.974999999999999645e+00,-3.705000000000000071e+00,-1.284396355665646820e+11
1.997499999999999609e+00,-3.705000000000000071e+00,-1.290073574812085724e+11
2.019999999999999574e+00,-3.705000000000000071e+00,-1.279036612200833435e+11
2.042499999999999538e+00,-3.705000000000000071e+00,-1.292123898624873505e+11
2.064999999999999503e+00,-3.705000000000000071e+00,-1.296780434732708740e+11
2.087499999999999467e+00,-3.705000000000000071e+00,-1.288300549002811279e+11
2.109999999999999432e+00,-3.705000000000000071e+00,-1.316384232524559021e+11
2.132499999999999396e+00,-3.705000000000000071e+00,-1.256057344652779541e+11
2.154999999999999361e+00,-3.705000000000000071e+00,-1.292288524775431213e+11
2.177499999999999325e+00,-3.705000000000000071e+00,-1.295209406264725647e+11
2.199999999999999289e+00,-3.705000000000000071e+00,-1.272248582806769409e+11
2.222500000000000142e+00,-3.705000000000000071e+00,-1.304719075210060120e+11
2.245000000000000107e+00,-3.705000000000000071e+00,-1.289138623334348297e+11
2.267500000000000071e+00,-3.705000000000000071e+00,-1.319602501157704926e+11
2.290000000000000036e+00,-3.705000000000000071e+00,-1.293920975737606659e+11
2.312500000000000000e+00,-3.705000000000000071e+00,-1.315377240852730865e+11
2.334999999999999964e+00,-3.705000000000000071e+00,-1.313881254939574280e+11
2.357499999999999929e+00,-3.705000000000000071e+00,-1.308307442296155243e+11
2.379999999999999893e+00,-3.705000000000000071e+00,-1.307222957309179230e+11
2.402499999999999858e+00,-3.705000000000000071e+00,-1.308813345750015106e+11
2.424999999999999822e+00,-3.705000000000000071e+00,-1.257416198295432739e+11
2.447499999999999787e+00,-3.705000000000000071e+00,-1.251578934334043121e+11
2.469999999999999751e+00,-3.705000000000000071e+00,-1.306142477770490875e+11
2.492499999999999716e+00,-3.705000000000000071e+00,-1.272984090196069183e+11
2.514999999999999680e+00,-3.705000000000000071e+00,-1.287646036726680603e+11
2.537499999999999645e+00,-3.705000000000000071e+00,-1.272898968526781616e+11
2.559999999999999609e+00,-3.705000000000000071e+00,-1.254623992407460327e+11
2.582499999999999574e+00,-3.705000000000000071e+00,-1.256341388547563629e+11
2.604999999999999538e+00,-3.705000000000000071e+00,-1.340262803780143585e+11
2.627499999999999503e+00,-3.705000000000000071e+00,-1.302075246468057861e+11
2.649999999999999467e+00,-3.705000000000000071e+00,-1.298964528253771515e+11
2.672499999999999432e+00,-3.705000000000000071e+00,-1.354666764556837158e+11
2.694999999999999396e+00,-3.705000000000000071e+00,-1.354596407528510284e+11
2.717499999999999361e+00,-3.705000000000000071e+00,-1.565492050652798767e+11
2.739999999999999325e+00,-3.705000000000000071e+00,-1.376152712893677063e+11
2.762499999999999289e+00,-3.705000000000000071e+00,-1.328546287210226898e+11
2.785000000000000142e+00,-3.705000000000000071e+00,-1.383907546098178406e+11
2.807500000000000107e+00,-3.705000000000000071e+00,-1.488196470453661499e+11
2.830000000000000071e+00,-3.705000000000000071e+00,-1.310049595445665436e+11
2.852500000000000036e+00,-3.705000000000000071e+00,-1.488126218149312744e+11
2.875000000000000000e+00,-3.705000000000000071e+00,-1.662773878384898071e+11
2.897499999999999964e+00,-3.705000000000000071e+00,-1.643590386569282532e+11
2.919999999999999929e+00,-3.705000000000000071e+00,-1.533848994316552124e+11
2.942499999999999893e+00,-3.705000000000000071e+00,-1.484491991299568787e+11
2.964999999999999858e+00,-3.705000000000000071e+00,-1.631113389295273132e+11
2.987499999999999822e+00,-3.705000000000000071e+00,-1.785946663923205872e+11
3.009999999999999787e+00,-3.705000000000000071e+00,-1.653492662282151184e+11
3.032499999999998863e+00,-3.705000000000000071e+00,-1.265218676953837633e+09
3.054999999999999716e+00,-3.705000000000000071e+00,-1.266898023798991919e+09
3.077500000000000568e+00,-3.705000000000000071e+00,-1.267126778328299522e+09
3.099999999999999645e+00,-3.705000000000000071e+00,-1.267549205767068863e+09
3.122500000000000497e+00,-3.705000000000000071e+00,-1.267021782737101793e+09
3.144999999999999574e+00,-3.705000000000000071e+00,-1.267628779481579304e+09
3.167500000000000426e+00,-3.705000000000000071e+00,-1.266662639040728092e+09
3.189999999999999503e+00,-3.705000000000000071e+00,-1.266864351846566916e+09
3.212500000000000355e+00,-3.705000000000000071e+00,-1.268278938323977709e+09
3.234999999999999432e+00,-3.705000000000000071e+00,-1.267775692798645973e+09
3.257500000000000284e+00,-3.705000000000000071e+00,-1.266978874026700020e+09
3.279999999999999361e+00,-3.705000000000000071e+00,-1.268183256750350475e+09
3.302500000000000213e+00,-3.705000000000000071e+00,-1.267725565198355198e+09
3.324999999999999289e+00,-3.705000000000000071e+00,-1.267425046696648836e+09
3.347500000000000142e+00,-3.705000000000000071e+00,-1.264929521683688164e+09
3.369999999999999218e+00,-3.705000000000000071e+00,-1.263478233919617891e+09
3.392500000000000071e+00,-3.705000000000000071e+00,-1.269378833663657427e+09
3.414999999999999147e+00,-3.705000000000000071e+00,-1.267219182992842197e+09
3.437500000000000000e+00,-3.705000000000000071e+00,-1.265768363495757818e+09
3.459999999999999076e+00,-3.705000000000000071e+00,-1.262849474916022539e+09
3.482499999999999929e+00,-3.705000000000000071e+00,-1.267819985892844915e+09
3.504999999999999005e+00,-3.705000000000000071e+00,-1.267478500343218565e+09
3.527499999999999858e+00,-3.705000000000000071e+00,-1.267770525948184013e+09
3.549999999999998934e+00,-3.705000000000000071e+00,-1.269999115160285473e+09
3.572499999999999787e+00,-3.705000000000000071e+00,-1.272567654743701696e+09
3.594999999999998863e+00,-3.705000000000000071e+00,-1.263743302616014481e+09
3.617499999999999716e+00,-3.705000000000000071e+00,-1.255684465708220720e+09
3.640000000000000568e+00,-3.705000000000000071e+00,-1.268409859339524031e+09
3.662499999999999645e+00,-3.705000000000000071e+00,-1.271440158059872866e+09
3.685000000000000497e+00,-3.705000000000000071e+00,-1.268125727634396553e+09
3.707499999999999574e+00,-3.705000000000000071e+00,-1.271791856762424946e+09
3.730000000000000426e+00,-3.705000000000000071e+00,-1.276779750431502342e+09
3.752499999999999503e+00,-3.705000000000000071e+00,-1.274319857155736446e+09
3.775000000000000355e+00,-3.705000000000000071e+00,-1.275694410123691797e+09
3.797499999999999432e+00,-3.705000000000000071e+00,-1.266519842748252630e+09
3.820000000000000284e+00,-3.705000000000000071e+00,-1.272417189971024275e+09
3.842499999999999361e+00,-3.705000000000000071e+00,-1.273279999569603682e+09
3.865000000000000213e+00,-3.705000000000000071e+00,-1.272244200344162941e+09
3.887499999999999289e+00,-3.705000000000000071e+00,-1.273390350158867359e+09
3.910000000000000142e+00,-3.705000000000000071e+00,-1.271043874911870003e+09
3.932499999999999218e+00,-3.705000000000000071e+00,-1.268530938297898293e+09
3.955000000000000071e+00,-3.705000000000000071e+00,-1.268589841120611429e+09
3.977499999999999147e+00,-3.705000000000000071e+00,-1.257850952234734297e+09
4.000000000000000000e+00,-3.705000000000000071e+00,-1.264373780575032473e+09
-5.000000000000000000e+00,-3.682500000000000107e+00,-1.517031031943460999e+11
-4.977500000000000036e+00,-3.682500000000000107e+00,-1.511017667329301453e+11
-4.955000000000000071e+00,-3.682500000000000107e+00,-1.505244804059950867e+11
-4.932500000000000107e+00,-3.682500000000000107e+00,-1.499705563508694153e+11
-4.910000000000000142e+00,-3.682500000000000107e+00,-1.494393016105923767e+11
-4.887500000000000178e+00,-3.682500000000000107e+00,-1.489300189016291809e+11
-4.865000000000000213e+00,-3.682500000000000107e+00,-1.484420124012554626e+11
-4.842500000000000249e+00,-3.682500000000000107e+00,-1.479745875442570190e+11
-4.820000000000000284e+00,-3.682500000000000107e+00,-1.475270546334856567e+11
-4.797500000000000320e+00,-3.682500000000000107e+00,-1.470987299194776611e+11
-4.775000000000000355e+00,-3.682500000000000107e+00,-1.466889377658945312e+11
-4.752500000000000391e+00,-3.682500000000000107e+00,-1.462970119065858154e+11
-4.730000000000000426e+00,-3.682500000000000107e+00,-1.459222974973024597e+11
-4.707499999999999574e+00,-3.682500000000000107e+00,-1.455641513748593445e+11
-4.684999999999999609e+00,-3.682500000000000107e+00,-1.452219438712665710e+11
-4.662499999999999645e+00,-3.682500000000000107e+00,-1.448950574537417908e+11
-4.639999999999999680e+00,-3.682500000000000107e+00,-1.445828916130375061e+11
-4.617499999999999716e+00,-3.682500000000000107e+00,-1.442848601590361328e+11
-4.594999999999999751e+00,-3.682500000000000107e+00,-1.440003918090287170e+11
-4.572499999999999787e+00,-3.682500000000000107e+00,-1.437289319585888367e+11
-4.549999999999999822e+00,-3.682500000000000107e+00,-1.434699418565203857e+11
-4.527499999999999858e+00,-3.682500000000000107e+00,-1.432228985611903687e+11
-4.504999999999999893e+00,-3.682500000000000107e+00,-1.429872976555630798e+11
-4.482499999999999929e+00,-3.682500000000000107e+00,-1.427626483817640686e+11
-4.459999999999999964e+00,-3.682500000000000107e+00,-1.425484798156195068e+11
-4.437500000000000000e+00,-3.682500000000000107e+00,-1.423443307038258667e+11
-4.415000000000000036e+00,-3.682500000000000107e+00,-1.421497651749177856e+11
-4.392500000000000071e+00,-3.682500000000000107e+00,-1.419643555917136536e+11
-4.370000000000000107e+00,-3.682500000000000107e+00,-1.417876928836316528e+11
-4.347500000000000142e+00,-3.682500000000000107e+00,-1.416193829843226929e+11
-4.325000000000000178e+00,-3.682500000000000107e+00,-1.414590461559067078e+11
-4.302500000000000213e+00,-3.682500000000000107e+00,-1.413063195724283447e+11
-4.280000000000000249e+00,-3.682500000000000107e+00,-1.411608523068153381e+11
-4.257500000000000284e+00,-3.682500000000000107e+00,-1.410223069142484436e+11
-4.235000000000000320e+00,-3.682500000000000107e+00,-1.408903612794209595e+11
-4.212500000000000355e+00,-3.682500000000000107e+00,-1.407647062978068237e+11
-4.190000000000000391e+00,-3.682500000000000107e+00,-1.406450451292229919e+11
-4.167500000000000426e+00,-3.682500000000000107e+00,-1.405310891838781738e+11
-4.144999999999999574e+00,-3.682500000000000107e+00,-1.404225712028819275e+11
-4.122500000000000497e+00,-3.682500000000000107e+00,-1.403192240667520752e+11
-4.099999999999999645e+00,-3.682500000000000107e+00,-1.402207999338099670e+11
-4.077499999999999680e+00,-3.682500000000000107e+00,-1.401270624479470520e+11
-4.054999999999999716e+00,-3.682500000000000107e+00,-1.400377746574079285e+11
-4.032499999999999751e+00,-3.682500000000000107e+00,-1.399527226749819031e+11
-4.009999999999999787e+00,-3.682500000000000107e+00,-1.398716956638820496e+11
-3.987499999999999822e+00,-3.682500000000000107e+00,-1.397944888866341858e+11
-3.964999999999999858e+00,-3.682500000000000107e+00,-1.397209144011206970e+11
-3.942499999999999893e+00,-3.682500000000000107e+00,-1.396507864230471497e+11
-3.919999999999999929e+00,-3.682500000000000107e+00,-1.395839275982143250e+11
-3.897499999999999964e+00,-3.682500000000000107e+00,-1.395201704923120422e+11
-3.875000000000000000e+00,-3.682500000000000107e+00,-1.394593516915813293e+11
-3.852500000000000036e+00,-3.682500000000000107e+00,-1.394013221566257019e+11
-3.830000000000000071e+00,-3.682500000000000107e+00,-1.393459315869718628e+11
-3.807500000000000107e+00,-3.682500000000000107e+00,-1.392930358695843811e+11
-3.785000000000000142e+00,-3.682500000000000107e+00,-1.392425038609689636e+11
-3.762500000000000178e+00,-3.682500000000000107e+00,-1.391942020602207947e+11
-3.740000000000000213e+00,-3.682500000000000107e+00,-1.391480142239123535e+11
-3.717500000000000249e+00,-3.682500000000000107e+00,-1.391038108817482300e+11
-3.695000000000000284e+00,-3.682500000000000107e+00,-1.390614825252992859e+11
-3.672500000000000320e+00,-3.682500000000000107e+00,-1.390209195498884583e+11
-3.650000000000000355e+00,-3.682500000000000107e+00,-1.389820199567038879e+11
-3.627499999999999947e+00,-3.682500000000000107e+00,-1.389446801518301392e+11
-3.604999999999999982e+00,-3.682500000000000107e+00,-1.389088046633858643e+11
-3.582500000000000018e+00,-3.682500000000000107e+00,-1.388742932579154358e+11
-3.560000000000000053e+00,-3.682500000000000107e+00,-1.388410658090281372e+11
-3.537500000000000089e+00,-3.682500000000000107e+00,-1.388090242289129944e+11
-3.515000000000000124e+00,-3.682500000000000107e+00,-1.387781085547784729e+11
-3.492500000000000160e+00,-3.682500000000000107e+00,-1.387482117773719788e+11
-3.469999999999999751e+00,-3.682500000000000107e+00,-1.387192656026575623e+11
-3.447499999999999787e+00,-3.682500000000000107e+00,-1.386911992768511658e+11
-3.424999999999999822e+00,-3.682500000000000107e+00,-1.386639356899477234e+11
-3.402499999999999858e+00,-3.682500000000000107e+00,-1.386374060913350525e+11
-3.379999999999999893e+00,-3.682500000000000107e+00,-1.386115327231117249e+11
-3.357499999999999929e+00,-3.682500000000000107e+00,-1.385862559146234131e+11
-3.334999999999999964e+00,-3.682500000000000107e+00,-1.385615152617141724e+11
-3.312500000000000000e+00,-3.682500000000000107e+00,-1.385372344309967651e+11
-3.290000000000000036e+00,-3.682500000000000107e+00,-1.385133606604120178e+11
-3.267500000000000071e+00,-3.682500000000000107e+00,-1.384898326353810425e+11
-3.245000000000000107e+00,-3.682500000000000107e+00,-1.384665742017943115e+11
-3.222500000000000142e+00,-3.682500000000000107e+00,-1.384435312213725891e+11
-3.200000000000000178e+00,-3.682500000000000107e+00,-1.384206696005380554e+11
-3.177500000000000213e+00,-3.682500000000000107e+00,-1.383979120157561646e+11
-3.155000000000000249e+00,-3.682500000000000107e+00,-1.383751835015903320e+11
-3.132500000000000284e+00,-3.682500000000000107e+00,-1.383524495933700256e+11
-3.110000000000000320e+00,-3.682500000000000107e+00,-1.383296619389507446e+11
-3.087500000000000355e+00,-3.682500000000000107e+00,-1.383067567424084778e+11
-3.065000000000000391e+00,-3.682500000000000107e+00,-1.382836510381434631e+11
-3.042499999999999982e+00,-3.682500000000000107e+00,-1.382603169662442322e+11
-3.020000000000000018e+00,-3.682500000000000107e+00,-1.382366849765724792e+11
-2.997500000000000053e+00,-3.682500000000000107e+00,-1.382126896035492859e+11
-2.975000000000000089e+00,-3.682500000000000107e+00,-1.381882832457074280e+11
-2.952500000000000124e+00,-3.682500000000000107e+00,-1.381634523204309387e+11
-2.930000000000000160e+00,-3.682500000000000107e+00,-1.381380573108857727e+11
-2.907500000000000195e+00,-3.682500000000000107e+00,-1.381121072645460205e+11
-2.885000000000000231e+00,-3.682500000000000107e+00,-1.380855146911315918e+11
-2.862500000000000266e+00,-3.682500000000000107e+00,-1.380581794358139343e+11
-2.839999999999999858e+00,-3.682500000000000107e+00,-1.380300903439536133e+11
-2.817499999999999893e+00,-3.682500000000000107e+00,-1.380012038624121399e+11
-2.794999999999999929e+00,-3.682500000000000107e+00,-1.379714170276420898e+11
-2.772499999999999964e+00,-3.682500000000000107e+00,-1.379406863866816711e+11
-2.750000000000000000e+00,-3.682500000000000107e+00,-1.379088939734267273e+11
-2.727500000000000036e+00,-3.682500000000000107e+00,-1.378761030753006592e+11
-2.705000000000000071e+00,-3.682500000000000107e+00,-1.378420933166477051e+11
-2.682500000000000107e+00,-3.682500000000000107e+00,-1.378068954720349121e+11
-2.660000000000000142e+00,-3.682500000000000107e+00,-1.377704144105209961e+11
-2.637500000000000178e+00,-3.682500000000000107e+00,-1.377325726942242737e+11
-2.615000000000000213e+00,-3.682500000000000107e+00,-1.376933670186143494e+11
-2.592500000000000249e+00,-3.682500000000000107e+00,-1.376525982498004456e+11
-2.570000000000000284e+00,-3.682500000000000107e+00,-1.376102753156334229e+11
-2.547499999999999876e+00,-3.682500000000000107e+00,-1.375663279039557495e+11
-2.524999999999999911e+00,-3.682500000000000107e+00,-1.375206761081100159e+11
-2.502499999999999947e+00,-3.682500000000000107e+00,-1.374732140443054810e+11
-2.479999999999999982e+00,-3.682500000000000107e+00,-1.374239455694051819e+11
-2.457500000000000018e+00,-3.682500000000000107e+00,-1.373727314762554474e+11
-2.435000000000000053e+00,-3.682500000000000107e+00,-1.373194829504471130e+11
-2.412500000000000089e+00,-3.682500000000000107e+00,-1.372641465511801605e+11
-2.390000000000000124e+00,-3.682500000000000107e+00,-1.372066595437563019e+11
-2.367500000000000160e+00,-3.682500000000000107e+00,-1.371470001583480072e+11
-2.345000000000000195e+00,-3.682500000000000107e+00,-1.370850338668347473e+11
-2.322500000000000231e+00,-3.682500000000000107e+00,-1.370206758551674957e+11
-2.300000000000000266e+00,-3.682500000000000107e+00,-1.369539129921793823e+11
-2.277500000000000302e+00,-3.682500000000000107e+00,-1.368846687852224426e+11
-2.254999999999999893e+00,-3.682500000000000107e+00,-1.368129324519059448e+11
-2.232499999999999929e+00,-3.682500000000000107e+00,-1.367384271593178558e+11
-2.209999999999999964e+00,-3.682500000000000107e+00,-1.366612499807144012e+11
-2.187500000000000000e+00,-3.682500000000000107e+00,-1.365814761694980469e+11
-2.165000000000000036e+00,-3.682500000000000107e+00,-1.364988775111293488e+11
-2.142500000000000071e+00,-3.682500000000000107e+00,-1.364132971532450409e+11
-2.120000000000000107e+00,-3.682500000000000107e+00,-1.363250627484684906e+11
-2.097500000000000142e+00,-3.682500000000000107e+00,-1.362337690479525452e+11
-2.075000000000000178e+00,-3.682500000000000107e+00,-1.361396370759222870e+11
-2.052500000000000213e+00,-3.682500000000000107e+00,-1.360425573249933777e+11
-2.030000000000000249e+00,-3.682500000000000107e+00,-1.359427128381481628e+11
-2.007500000000000284e+00,-3.682500000000000107e+00,-1.358394374786463470e+11
-1.985000000000000320e+00,-3.682500000000000107e+00,-1.357335357017850647e+11
-1.962499999999999911e+00,-3.682500000000000107e+00,-1.356244887803644562e+11
-1.939999999999999947e+00,-3.682500000000000107e+00,-1.355128598977827911e+11
-1.917499999999999982e+00,-3.682500000000000107e+00,-1.353980757121128082e+11
-1.895000000000000018e+00,-3.682500000000000107e+00,-1.352803000704623108e+11
-1.872500000000000053e+00,-3.682500000000000107e+00,-1.351597216925302887e+11
-1.850000000000000089e+00,-3.682500000000000107e+00,-1.350365158298197327e+11
-1.827500000000000124e+00,-3.682500000000000107e+00,-1.349107979480458984e+11
-1.805000000000000160e+00,-3.682500000000000107e+00,-1.347826639705173187e+11
-1.782500000000000195e+00,-3.682500000000000107e+00,-1.346515741399464874e+11
-1.760000000000000231e+00,-3.682500000000000107e+00,-1.345180064640081635e+11
-1.737500000000000266e+00,-3.682500000000000107e+00,-1.343820147486315613e+11
-1.715000000000000302e+00,-3.682500000000000107e+00,-1.342440242607460175e+11
-1.692500000000000338e+00,-3.682500000000000107e+00,-1.341041684821878357e+11
-1.669999999999999929e+00,-3.682500000000000107e+00,-1.339621581384148254e+11
-1.647499999999999964e+00,-3.682500000000000107e+00,-1.338187001057401581e+11
-1.625000000000000000e+00,-3.682500000000000107e+00,-1.336734555024325409e+11
-1.602500000000000036e+00,-3.682500000000000107e+00,-1.335265453370541534e+11
-1.580000000000000071e+00,-3.682500000000000107e+00,-1.333792043428879242e+11
-1.557500000000000107e+00,-3.682500000000000107e+00,-1.332298289869563599e+11
-1.535000000000000142e+00,-3.682500000000000107e+00,-1.330801551437406311e+11
-1.512500000000000178e+00,-3.682500000000000107e+00,-1.329297793365722656e+11
-1.490000000000000213e+00,-3.682500000000000107e+00,-1.327789900549809418e+11
-1.467500000000000249e+00,-3.682500000000000107e+00,-1.326281895368498383e+11
-1.445000000000000284e+00,-3.682500000000000107e+00,-1.324762123743955688e+11
-1.422500000000000320e+00,-3.682500000000000107e+00,-1.323247829910036926e+11
-1.400000000000000355e+00,-3.682500000000000107e+00,-1.321742049027885284e+11
-1.377499999999999947e+00,-3.682500000000000107e+00,-1.320239135842923584e+11
-1.354999999999999982e+00,-3.682500000000000107e+00,-1.318744008312765656e+11
-1.332500000000000018e+00,-3.682500000000000107e+00,-1.317263525864719849e+11
-1.310000000000000053e+00,-3.682500000000000107e+00,-1.315786960895755463e+11
-1.287500000000000089e+00,-3.682500000000000107e+00,-1.314322840317782288e+11
-1.265000000000000124e+00,-3.682500000000000107e+00,-1.312864574936121063e+11
-1.242500000000000160e+00,-3.682500000000000107e+00,-1.311439866621771240e+11
-1.220000000000000195e+00,-3.682500000000000107e+00,-1.310027680671035309e+11
-1.197500000000000231e+00,-3.682500000000000107e+00,-1.308625204135258789e+11
-1.175000000000000266e+00,-3.682500000000000107e+00,-1.307250762789191589e+11
-1.152500000000000302e+00,-3.682500000000000107e+00,-1.305908100912809448e+11
-1.130000000000000338e+00,-3.682500000000000107e+00,-1.304584415380622864e+11
-1.107499999999999929e+00,-3.682500000000000107e+00,-1.303293398395886841e+11
-1.084999999999999964e+00,-3.682500000000000107e+00,-1.301990957609073486e+11
-1.062500000000000000e+00,-3.682500000000000107e+00,-1.300739227466632233e+11
-1.040000000000000036e+00,-3.682500000000000107e+00,-1.299523799021002502e+11
-1.017500000000000071e+00,-3.682500000000000107e+00,-1.298332153717603760e+11
-9.950000000000001066e-01,-3.682500000000000107e+00,-1.297173732717695770e+11
-9.725000000000001421e-01,-3.682500000000000107e+00,-1.296024379369830322e+11
-9.500000000000001776e-01,-3.682500000000000107e+00,-1.294920435102308960e+11
-9.275000000000002132e-01,-3.682500000000000107e+00,-1.293835690130996552e+11
-9.050000000000002487e-01,-3.682500000000000107e+00,-1.292769702871582031e+11
-8.825000000000002842e-01,-3.682500000000000107e+00,-1.291764900282748108e+11
-8.600000000000003197e-01,-3.682500000000000107e+00,-1.290798486786239777e+11
-8.375000000000003553e-01,-3.682500000000000107e+00,-1.289827537397482300e+11
-8.150000000000003908e-01,-3.682500000000000107e+00,-1.288888458560848999e+11
-7.925000000000004263e-01,-3.682500000000000107e+00,-1.287990225449432983e+11
-7.700000000000004619e-01,-3.682500000000000107e+00,-1.287144160787734985e+11
-7.475000000000004974e-01,-3.682500000000000107e+00,-1.286276319088470154e+11
-7.250000000000005329e-01,-3.682500000000000107e+00,-1.285485520138586731e+11
-7.025000000000005684e-01,-3.682500000000000107e+00,-1.284715026941968231e+11
-6.799999999999997158e-01,-3.682500000000000107e+00,-1.283936548517550201e+11
-6.574999999999997513e-01,-3.682500000000000107e+00,-1.283212511963053131e+11
-6.349999999999997868e-01,-3.682500000000000107e+00,-1.282527705983105316e+11
-6.124999999999998224e-01,-3.682500000000000107e+00,-1.281841954457054901e+11
-5.899999999999998579e-01,-3.682500000000000107e+00,-1.281240820933431396e+11
-5.674999999999998934e-01,-3.682500000000000107e+00,-1.280527552362467041e+11
-5.449999999999999289e-01,-3.682500000000000107e+00,-1.280002158100960388e+11
-5.224999999999999645e-01,-3.682500000000000107e+00,-1.279447428672309418e+11
-5.000000000000000000e-01,-3.682500000000000107e+00,-1.278898863437684937e+11
-4.775000000000000355e-01,-3.682500000000000107e+00,-1.278293317502898102e+11
-4.550000000000000711e-01,-3.682500000000000107e+00,-1.277849502653009338e+11
-4.325000000000001066e-01,-3.682500000000000107e+00,-1.277394482360502319e+11
-4.100000000000001421e-01,-3.682500000000000107e+00,-1.276884013368477783e+11
-3.875000000000001776e-01,-3.682500000000000107e+00,-1.276430107672308960e+11
-3.650000000000002132e-01,-3.682500000000000107e+00,-1.276024271024438019e+11
-3.425000000000002487e-01,-3.682500000000000107e+00,-1.275609321529342804e+11
-3.200000000000002842e-01,-3.682500000000000107e+00,-1.275164161394760590e+11
-2.975000000000003197e-01,-3.682500000000000107e+00,-1.274869874537068176e+11
-2.750000000000003553e-01,-3.682500000000000107e+00,-1.274466614643724670e+11
-2.525000000000003908e-01,-3.682500000000000107e+00,-1.274074660835140381e+11
-2.300000000000004263e-01,-3.682500000000000107e+00,-1.273799522543712311e+11
-2.075000000000004619e-01,-3.682500000000000107e+00,-1.273499302581735992e+11
